VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
WBY2Z6C50K,b'Yakima',Yakima,WA,98901.0,2019,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,15.0,211250833,POINT (-120.500225 46.6043),PACIFICORP,53077001601.0
KNDCC3LDXM,b'King',Seattle,WA,98115.0,2021,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,46.0,199404985,POINT (-122.3185 47.67949),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004102.0
W1KCG2EB9P,b'Snohomish',Mukilteo,WA,98275.0,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21.0,240623589,POINT (-122.299965 47.94171),PUGET SOUND ENERGY INC,53061041301.0
1V2EMPE81P,b'Pierce',Tacoma,WA,98445.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,25.0,231063024,POINT (-122.40872 47.165675),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PARKLAND LIGHT & WATER COMPANY|PENINSULA LIGHT COMPANY,53053071603.0
1FTZR0812X,b'Skagit',Mount Vernon,WA,98274.0,1999,FORD,RANGER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,74,0,10.0,155686436,POINT (-122.32284 48.41653),PUGET SOUND ENERGY INC,53057952700.0
WBA7J2C54K,b'Pierce',Puyallup,WA,98371.0,2019,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,91250,25.0,244884377,POINT (-122.299155 47.19178),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053940010.0
SALWR2RY6L,b'King',Seattle,WA,98115.0,2020,LAND ROVER,RANGE ROVER SPORT,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,46.0,112656547,POINT (-122.3185 47.67949),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033002200.0
WBY7Z6C50J,b'Snohomish',Bothell,WA,98021.0,2018,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114,0,1.0,198721162,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051937.0
WAU8HAF89L,b'King',Seattle,WA,98102.0,2020,AUDI,A8 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,43.0,115285537,POINT (-122.3223156 47.6402108),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006100.0
7FCEHEB55P,b'Kitsap',Bremerton,WA,98312.0,2023,RIVIAN,EDV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35.0,240459838,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035092101.0
YV4H60DM6N,b'Whatcom',Bellingham,WA,98225.0,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,40.0,198942376,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001202.0
5YJSA1E45M,b'Snohomish',Edmonds,WA,98020.0,2021,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21.0,144390578,POINT (-122.37507 47.80807),PUGET SOUND ENERGY INC,53061050501.0
WP1AH2AY6N,b'Spokane',Spokane,WA,99202.0,2022,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,3.0,196646551,POINT (-117.383045 47.661935),MODERN ELECTRIC WATER COMPANY,53063014500.0
WBY8P8C02L,b'Benton',Richland,WA,99354.0,2020,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126,0,8.0,125746799,POINT (-119.28753 46.29747),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010100.0
5YJSA4H44F,b'King',Seattle,WA,98109.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,36.0,125113334,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007203.0
WBAJA9C54J,b'Pierce',Fife,WA,98424.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,25.0,478450514,POINT (-122.36151 47.241885),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940002.0
2C4RC1H75K,b'Pierce',Lakewood,WA,98499.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29.0,101109921,POINT (-122.5181098 47.1712579),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807.0
WBY8P2C0XL,b'Pierce',Tacoma,WA,98405.0,2020,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,0,27.0,122409255,POINT (-122.45153 47.251135),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061700.0
1FMCU0KZ8M,b'Snohomish',Mukilteo,WA,98275.0,2021,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,21.0,180672383,POINT (-122.299965 47.94171),PUGET SOUND ENERGY INC,53061042001.0
WBA33AG04N,b'Thurston',Olympia,WA,98501.0,2022,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,35.0,211183913,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067011722.0
JTJHKCFZ9P,b'Snohomish',Monroe,WA,98272.0,2023,LEXUS,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,0,39.0,228169091,POINT (-121.972215 47.85674),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061052207.0
KNAGV4LD7L,b'Whatcom',Bellingham,WA,98229.0,2020,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,0,40.0,203358795,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000803.0
YV4BR0DM6J,b'King',Fall City,WA,98024.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,5.0,140707584,POINT (-121.8947186 47.56345),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032605.0
WP0AK2A70P,b'Whatcom',Bellingham,WA,98229.0,2023,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,40.0,228461502,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805.0
W1N9M1DB5N,b'Kittitas',Cle Elum,WA,98922.0,2022,MERCEDES-BENZ,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,13.0,227282331,POINT (-120.938305 47.195355),PUGET SOUND ENERGY INC,53037975101.0
5YJXCBE43L,b'King',Redmond,WA,98053.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,45.0,148049149,POINT (-122.0370611 47.6887161),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032328.0
1FTBW1XK2P,b'Pierce',Pacific,WA,98047.0,2023,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,30.0,233690355,POINT (-122.250215 47.25014),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073301.0
W1KCG2EB1P,b'Snohomish',Mountlake Terrace,WA,98043.0,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,249623643,POINT (-122.30842 47.78416),PUGET SOUND ENERGY INC,53061051100.0
4JGDA6DBXJ,b'Pierce',Tacoma,WA,98422.0,2018,MERCEDES-BENZ,GLE-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,8,0,27.0,231098304,POINT (-122.38578 47.28971),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940002.0
W1N9M1DB6P,b'King',Seattle,WA,98118.0,2023,MERCEDES-BENZ,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37.0,245869298,POINT (-122.28339 47.549285),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010200.0
KNAGV4LD6H,b'Whatcom',Bellingham,WA,98225.0,2017,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,42.0,347813763,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000301.0
7JRH60FL1P,b'Snohomish',Snohomish,WA,98296.0,2023,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41,0,44.0,229624356,POINT (-122.15134 47.8851158),PUGET SOUND ENERGY INC,53061052008.0
WA1LABGE3K,b'Spokane',Spokane,WA,99223.0,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,6.0,154137679,POINT (-117.369705 47.62637),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013401.0
SADHW2S15M,b'King',Kirkland,WA,98033.0,2021,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,219937224,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502.0
SADHW2S19M,b'King',Kirkland,WA,98033.0,2021,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,220166600,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502.0
5YJRE11B28,b'Spokane',Spokane,WA,99217.0,2008,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,4.0,105438511,POINT (-117.35609 47.68401),BONNEVILLE POWER ADMINISTRATION||VERA IRRIGATION DISTRICT #15,53063011302.0
5YJSA1DG3D,b'King',Renton,WA,98056.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41.0,165055803,POINT (-122.180505 47.500055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024704.0
WA15AAGE1R,b'King',Maple Valley,WA,98010.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,244683505,POINT (-122.00498 47.31187),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031605.0
WBY2Z2C30H,b'King',Kent,WA,98032.0,2017,BMW,I8,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,0,33.0,216552717,POINT (-122.235475 47.3809),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029203.0
LREKK5RX0J,b'Pierce',University Place,WA,98467.0,2018,CADILLAC,CT6,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,75095,28.0,252323578,POINT (-122.5404512 47.2074166),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072314.0
WBY8P2C03M,b'Snohomish',Mill Creek,WA,98012.0,2021,BMW,I3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44.0,152551087,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061052005.0
1G1RE6E42C,b'Island',Freeland,WA,98249.0,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,10.0,233844516,POINT (-122.544745 48.03024),PUGET SOUND ENERGY INC,53029971900.0
WA12ABGE8L,b'Island',Clinton,WA,98236.0,2020,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218,0,10.0,148619544,POINT (-122.359364 47.9796552),PUGET SOUND ENERGY INC,53029971800.0
ZASPATCW7R,b'Pierce',Puyallup,WA,98375.0,2024,ALFA ROMEO,TONALE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,2.0,249983520,POINT (-122.3085456 47.1042426),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073131.0
1FAHP3R46C,b'King',Tukwila,WA,98188.0,2012,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,11.0,184304438,POINT (-122.29179 47.43473),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026200.0
WAUVPBFF2G,b'King',Bothell,WA,98011.0,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,1.0,477012987,POINT (-122.20578 47.762405),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102.0
WBY8P6C54K,b'Snohomish',Everett,WA,98208.0,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,0,44.0,327041921,POINT (-122.2247757 47.9156409),PUGET SOUND ENERGY INC,53061041605.0
WBY8P2C02M,b'Pierce',Sumner,WA,98390.0,2021,BMW,I3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,172394442,POINT (-122.23825 47.201625),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073301.0
WA1G2AFY9P,b'Whatcom',Bellingham,WA,98229.0,2023,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,40.0,233294148,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000902.0
KMHCX5LDXL,b'Kitsap',Bainbridge Island,WA,98110.0,2020,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,23.0,122004795,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090901.0
7JRH60FZ4N,b'King',Seattle,WA,98104.0,2022,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41,0,37.0,219020840,POINT (-122.329075 47.6018),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300.0
WBY8P6C51K,b'Stevens',Loon Lake,WA,99148.0,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,0,7.0,478044206,POINT (-117.63454 48.05954),NO KNOWN ELECTRIC UTILITY SERVICE,53065951301.0
KMHM24ACXP,b'Island',Camano Island,WA,98282.0,2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10.0,241211533,POINT (-122.5310901 48.2192797),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700.0
SALWV4RY1M,b'King',Sammamish,WA,98074.0,2021,LAND ROVER,RANGE ROVER SPORT,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,45.0,209860507,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216.0
WP0AH2A77J,b'Thurston',Lacey,WA,98516.0,2018,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,22.0,275095369,POINT (-122.7510253 47.08149),PUGET SOUND ENERGY INC,53067012221.0
KMHC75LJXL,b'King',Bellevue,WA,98004.0,2020,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170,0,48.0,234990934,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023805.0
WA12AAGE8P,b'Pierce',Tacoma,WA,98409.0,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,29.0,233619179,POINT (-122.47913 47.2198),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053062902.0
1C4RJXP67R,b'Snohomish',Bothell,WA,98012.0,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,1.0,252865469,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061051934.0
SADHW2S12M,b'King',Kirkland,WA,98033.0,2021,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,220510419,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022502.0
55SWF4HB2G,b'Island',Oak Harbor,WA,98277.0,2016,MERCEDES-BENZ,C-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,11,0,10.0,104786979,POINT (-122.67499 48.287295),PUGET SOUND ENERGY INC,53029970300.0
WA12AAGE6M,b'Whatcom',Bellingham,WA,98225.0,2021,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,218,0,40.0,175471579,POINT (-122.486115 48.761615),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073001204.0
WA142BFZXP,b'Pierce',Tacoma,WA,98406.0,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,28.0,233240136,POINT (-122.490985 47.26365),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053061001.0
5YJSA1E40K,b'Skagit',Sedro-Woolley,WA,98284.0,2019,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,270,0,40.0,147810029,POINT (-122.235035 48.503325),PUGET SOUND ENERGY INC,53057950802.0
KMHC65LD9K,b'Thurston',Olympia,WA,98516.0,2019,HYUNDAI,IONIQ,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,22.0,277469209,POINT (-122.7510253 47.08149),PUGET SOUND ENERGY INC,53067012221.0
WA11ABGE2N,b'Spokane',Veradale,WA,99037.0,2022,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,4.0,207345750,POINT (-117.19651 47.65942),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013001.0
3FMTK3RM8M,b'Mason',Allyn,WA,98524.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,35.0,182776156,POINT (-122.8386266 47.3819798),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045960401.0
WP0AD2A76F,b'Pierce',Tacoma,WA,98422.0,2015,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,0,27.0,270711591,POINT (-122.38578 47.28971),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940001.0
YV4H600Z5N,b'King',Seattle,WA,98116.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,34.0,202294865,POINT (-122.38679 47.56484),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009802.0
WA1J2BFZ1N,b'King',Bellevue,WA,98006.0,2022,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,219060656,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800.0
WMEFK9BA1J,b'King',Sammamish,WA,98074.0,2018,SMART,EQ FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,58,0,45.0,283959525,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318.0
7JRBR0FL1M,b'King',Auburn,WA,98001.0,2021,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,30.0,152759218,POINT (-122.2849393 47.3384055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030405.0
WA12ABGE3N,b'King',Sammamish,WA,98075.0,2022,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,198875764,POINT (-122.03309 47.58153),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217.0
YH4K14AA9C,b'Snohomish',Stanwood,WA,98292.0,2012,FISKER,KARMA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,102000,10.0,197365528,POINT (-122.3684051 48.2414921),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053301.0
KM8K33AG2K,b'Whatcom',Bellingham,WA,98229.0,2019,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,258,0,40.0,2439769,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000902.0
KMHC75LJ3L,b'King',Redmond,WA,98053.0,2020,HYUNDAI,IONIQ,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170,0,5.0,124495283,POINT (-122.0370611 47.6887161),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315.0
1FTZR0879Y,b'Whatcom',Everson,WA,98247.0,2000,FORD,RANGER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,58,0,42.0,122864766,POINT (-122.357585 48.90942),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010201.0
WA16AAGE6R,b'Clallam',Sequim,WA,98382.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24.0,249567447,POINT (-123.105015 48.08104),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009001902.0
7JRBR0FM0M,b'Pierce',University Place,WA,98467.0,2021,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,29.0,167181563,POINT (-122.5404512 47.2074166),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071803.0
2C4RC1L79H,b'Kitsap',Silverdale,WA,98315.0,2017,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,23.0,228883581,POINT (-122.7061052 47.68848),PUGET SOUND ENERGY INC,53035090300.0
4JGDM2DB5P,b'Pierce',Tacoma,WA,98409.0,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,29.0,240292524,POINT (-122.47913 47.2198),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053062902.0
KNDCC3LD5N,b'Pierce',Tacoma,WA,98406.0,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,27.0,180737266,POINT (-122.490985 47.26365),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060800.0
WAUAHBFW0N,b'King',Covington,WA,98042.0,2022,AUDI,RS E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,170689144,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032007.0
1G1FX6S07K,b'Island',Freeland,WA,98249.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,10.0,476724300,POINT (-122.544745 48.03024),PUGET SOUND ENERGY INC,53029971800.0
WA11AAGE3N,b'Snohomish',Mountlake Terrace,WA,98043.0,2022,AUDI,E-TRON SPORTBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,235378909,POINT (-122.30842 47.78416),PUGET SOUND ENERGY INC,53061051100.0
KMHM34AC8P,b'King',Seattle,WA,98121.0,2023,HYUNDAI,IONIQ 6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36.0,251000067,POINT (-122.344125 47.61546),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008002.0
1G1RB6S59G,b'Thurston',Tumwater,WA,98501.0,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,22.0,8163844,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067010802.0
WBA7J2C37H,b'Chelan',Wenatchee,WA,98801.0,2017,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,89100,12.0,144681414,POINT (-120.32009 47.42255),PUD NO 1 OF CHELAN COUNTY,53007961304.0
7JRBR0FL4K,b'King',Seattle,WA,98118.0,2019,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,37.0,235152662,POINT (-122.28339 47.549285),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010302.0
